RecordID	Date	Stateroutestop	Station	SurvType	TreeSpecies	LeafArea_pixels	RefArea_pixels	MeasuredFrom	RefType	RefArea_cm2	SpatialUncertainty	Notes	DataEntry
833.00	6/22/2010 0:00:00	8890745.00	2b	V	FRAX	229211.00	8409151.00	trace	8.5x11sheet	603.22			AF
834.00	6/22/2010 0:00:00	8890745.00	2b	V	FRAX	550124.00	8409151.00	trace	8.5x11sheet	603.22			AF
835.00	6/23/2010 0:00:00	8890745.00	2b	V	FRAX	547975.00	8409151.00	trace	8.5x11sheet	603.22			AF
836.00	6/22/2010 0:00:00	8890745.00	3a	V	ACRU	593560.00	8409151.00	trace	8.5x11sheet	603.22			AF
837.00	6/22/2010 0:00:00	8890745.00	3a	V	ACRU	581732.00	8409151.00	trace	8.5x11sheet	603.22			AF
838.00	6/22/2010 0:00:00	8890745.00	3a	V	ACRU	594438.00	8409151.00	trace	8.5x11sheet	603.22			AF
839.00	6/23/2010 0:00:00	8890745.00	3a	V	ACRU	589658.00	8409151.00	trace	8.5x11sheet	603.22			AF
840.00	6/23/2010 0:00:00	8890745.00	3a	V	ACRU	775935.00	8409151.00	trace	8.5x11sheet	603.22			AF
841.00	6/22/2010 0:00:00	8890745.00	3b	V	ACRU	507469.00	8409151.00	trace	8.5x11sheet	603.22			AF
842.00	6/23/2010 0:00:00	8890745.00	3b	V	ACRU	490562.00	8409151.00	trace	8.5x11sheet	603.22			AF
843.00	6/22/2010 0:00:00	8890745.00	4a	V	UNID	337545.00	8409151.00	trace	8.5x11sheet	603.22			AF
844.00	6/22/2010 0:00:00	8890745.00	4a	V	UNID	350212.00	8409151.00	trace	8.5x11sheet	603.22			AF
845.00	6/23/2010 0:00:00	8890745.00	4a	V	UNID	340999.00	8409151.00	trace	8.5x11sheet	603.22			AF
846.00	6/22/2010 0:00:00	8890745.00	4b	V	ULSP	631685.00	8409151.00	trace	8.5x11sheet	603.22			AF
847.00	6/22/2010 0:00:00	8890745.00	4b	V	ULSP	662115.00	8409151.00	trace	8.5x11sheet	603.22			AF
848.00	6/22/2010 0:00:00	8890745.00	4b	V	ULSP	652170.00	8409151.00	trace	8.5x11sheet	603.22			AF
849.00	6/23/2010 0:00:00	8890745.00	4b	V	ULSP	655911.00	8409151.00	trace	8.5x11sheet	603.22			AF
850.00	6/23/2010 0:00:00	8892025.00	1a	V	HAVI	1029067.00	8409151.00	trace	8.5x11sheet	603.22			AF
851.00	6/23/2010 0:00:00	8892025.00	1a	V	HAVI	1025786.00	8409151.00	trace	8.5x11sheet	603.22			AF
852.00	6/23/2010 0:00:00	8892025.00	1b	V	QUMO	1219704.00	8409151.00	trace	8.5x11sheet	603.22			AF
853.00	6/23/2010 0:00:00	8892025.00	1b	V	QUMO	1230936.00	8409151.00	trace	8.5x11sheet	603.22			AF
854.00	7/6/2011 0:00:00	8892025.00	A	V	FAGR	725303.00	8409151.00	trace	8.5x11sheet	603.22			AF
855.00	5/31/2011 0:00:00	8892025.00	B	V	HAVI	805004.00	8409151.00	trace	8.5x11sheet	603.22			AF
856.00	7/6/2011 0:00:00	8892025.00	B	V	HAVI	633630.00	8409151.00	trace	8.5x11sheet	603.22			AF
857.00	5/31/2011 0:00:00	8892025.00	C	V	RHMA	858198.00	8409151.00	trace	8.5x11sheet	603.22			AF
858.00	7/6/2011 0:00:00	8892025.00	C	V	ACSA	668739.00	8409151.00	trace	8.5x11sheet	603.22			AF
859.00	5/31/2011 0:00:00	8892025.00	D	V	FAGR	638892.00	8409151.00	trace	8.5x11sheet	603.22			AF
860.00		8892025.00	D	V	FAGR	615705.00	8409151.00	trace	8.5x11sheet	603.22		no date	AF
861.00	5/31/2011 0:00:00	8892025.00	E	V	FAGR	585757.00	8409151.00	trace	8.5x11sheet	603.22			AF
862.00	6/9/2011 0:00:00	8892025.00	E	V	FAGR	677603.00	8409151.00	trace	8.5x11sheet	603.22			AF
863.00	7/6/2011 0:00:00	8892025.00	E	V	FAGR	624121.00	8409151.00	trace	8.5x11sheet	603.22			AF
864.00	5/31/2011 0:00:00	8892025.00	F	V	ACPE	1801989.00	8409151.00	trace	8.5x11sheet	603.22			AF
865.00	7/6/2011 0:00:00	8892025.00	F	V	FAGR	612628.00	8409151.00	trace	8.5x11sheet	603.22			AF
866.00	6/27/2010 0:00:00	8892025.00	G	V	ACRU	577709.00	8409151.00	trace	8.5x11sheet	603.22			AF
867.00	5/31/2011 0:00:00	8892025.00	G	V	RHMA	690604.00	8409151.00	trace	8.5x11sheet	603.22			AF
868.00	6/9/2011 0:00:00	8892025.00	G	V	RHMA	698949.00	8409151.00	trace	8.5x11sheet	603.22			AF
869.00	7/6/2011 0:00:00	8892025.00	G	V	RHMA	662352.00	8409151.00	trace	8.5x11sheet	603.22			AF
870.00	5/31/2011 0:00:00	8892025.00	H	V	RHMA	503760.00	8409151.00	trace	8.5x11sheet	603.22			AF
871.00	6/27/2011 0:00:00	8892025.00	H	V	ACRU	566646.00	8409151.00	trace	8.5x11sheet	603.22			AF
872.00	7/6/2011 0:00:00	8892025.00	H	V	RHMA	749620.00	8409151.00	trace	8.5x11sheet	603.22			AF
873.00	5/31/2011 0:00:00	8892025.00	I	V	FRPE	475916.00	8409151.00	trace	8.5x11sheet	603.22			AF
874.00	6/9/2011 0:00:00	8892025.00	I	V	HAVI	703517.00	8409151.00	trace	8.5x11sheet	603.22			AF
875.00	6/18/2011 0:00:00	8892025.00	I	V	FRPE	334597.00	8409151.00	trace	8.5x11sheet	603.22			AF
876.00	6/27/2011 0:00:00	8892025.00	I	V	RHMA	679825.00	8409151.00	trace	8.5x11sheet	603.22			AF
877.00	7/6/2011 0:00:00	8892025.00	I	V	RHMA	457770.00	8409151.00	trace	8.5x11sheet	603.22			AF
878.00	5/31/2011 0:00:00	8892025.00	J	V	ACPE	1296102.00	8409151.00	trace	8.5x11sheet	603.22			AF
879.00	6/9/2011 0:00:00	8892025.00	J	V	BEAL	553504.00	8409151.00	trace	8.5x11sheet	603.22			AF
880.00	6/18/2011 0:00:00	8892025.00	J	V	BEAL	577093.00	8409151.00	trace	8.5x11sheet	603.22			AF
881.00	6/27/2011 0:00:00	8892025.00	J	V	BEAL	438870.00	8409151.00	trace	8.5x11sheet	603.22			AF
882.00	6/27/2011 0:00:00	8892025.00	J	V	ACRU	577066.00	8409151.00	trace	8.5x11sheet	603.22			AF
883.00	7/6/2011 0:00:00	8892025.00	J	V	FAGR	579041.00	8409151.00	trace	8.5x11sheet	603.22			AF
884.00	5/31/2011 0:00:00	8892025.00	K	V	ACRU	735799.00	8409151.00	trace	8.5x11sheet	603.22			AF
885.00	6/18/2011 0:00:00	8892025.00	K	V	FAGR	505119.00	8409151.00	trace	8.5x11sheet	603.22			AF
886.00	6/27/2011 0:00:00	8892025.00	K	V	FAGR	484569.00	8409151.00	trace	8.5x11sheet	603.22			AF
887.00	7/6/2011 0:00:00	8892025.00	K	V	FAGR	833880.00	8409151.00	trace	8.5x11sheet	603.22			AF
888.00	6/9/2011 0:00:00	8892025.00	L	V	FAGR	642235.00	8409151.00	trace	8.5x11sheet	603.22			AF
889.00	6/18/2011 0:00:00	8892025.00	L	V	FAGR	403992.00	8409151.00	trace	8.5x11sheet	603.22			AF
890.00	6/27/2011 0:00:00	8892025.00	L	V	FAGR	578636.00	8409151.00	trace	8.5x11sheet	603.22			AF
891.00	7/6/2011 0:00:00	8892025.00	L	V	FAGR	364848.00	8409151.00	trace	8.5x11sheet	603.22			AF
892.00	5/31/2011 0:00:00	8892025.00	M	V	RHMA	636953.00	8409151.00	trace	8.5x11sheet	603.22			AF
893.00	6/27/2011 0:00:00	8892025.00	M	V	RHMA	899251.00	8409151.00	trace	8.5x11sheet	603.22			AF
894.00	7/6/2011 0:00:00	8892025.00	M	V	RHMA	744054.00	8409151.00	trace	8.5x11sheet	603.22			AF
895.00	5/31/2011 0:00:00	8892025.00	N	V	RHMA	639398.00	8409151.00	trace	8.5x11sheet	603.22			AF
896.00	6/18/2011 0:00:00	8892025.00	N	V	RHMA	593850.00	8409151.00	trace	8.5x11sheet	603.22			AF
897.00	6/29/2011 0:00:00	8892025.00	N	V	RHMA	861952.00	8409151.00	trace	8.5x11sheet	603.22			AF
898.00	7/6/2011 0:00:00	8892025.00	N	V	RHMA	701627.00	8409151.00	trace	8.5x11sheet	603.22			AF
899.00	5/31/2011 0:00:00	8892025.00	O	V	RHMA	755895.00	8409151.00	trace	8.5x11sheet	603.22			AF
900.00	5/31/2011 0:00:00	8892025.00	O	V	RHMA	826883.00	8409151.00	trace	8.5x11sheet	603.22			AF
901.00	6/29/2011 0:00:00	8892025.00	O	V	RHMA	882485.00	8409151.00	trace	8.5x11sheet	603.22			AF
902.00	7/6/2011 0:00:00	8892025.00	O	V	RHMA	664989.00	8409151.00	trace	8.5x11sheet	603.22			AF
903.00	5/31/2011 0:00:00	8892025.00	P	V	RHMA	697777.00	8409151.00	trace	8.5x11sheet	603.22			AF
904.00	6/18/2011 0:00:00	8892025.00	P	V	RHMA	554200.00	8409151.00	trace	8.5x11sheet	603.22			AF
905.00	6/27/2011 0:00:00	8892025.00	P	V	RHMA	839586.00	8409151.00	trace	8.5x11sheet	603.22			AF
906.00	7/6/2011 0:00:00	8892025.00	P	V	RHMA	642257.00	8409151.00	trace	8.5x11sheet	603.22			AF
907.00	6/18/2011 0:00:00	8892025.00	Q	V	RHMA	701761.00	8409151.00	trace	8.5x11sheet	603.22			AF
908.00	6/27/2011 0:00:00	8892025.00	Q	V	RHMA	721124.00	8409151.00	trace	8.5x11sheet	603.22			AF
909.00		8892025.00	Q	V	RHMA	729399.00	8409151.00	trace	8.5x11sheet	603.22		no date	AF
910.00	5/31/2011 0:00:00	8892025.00	R	V	RHMA	742592.00	8409151.00	trace	8.5x11sheet	603.22			AF
911.00	6/18/2011 0:00:00	8892025.00	R	V	RHMA	729687.00	8409151.00	trace	8.5x11sheet	603.22			AF
912.00	6/27/2011 0:00:00	8892025.00	R	V	RHMA	709751.00	8409151.00	trace	8.5x11sheet	603.22			AF
913.00	7/6/2011 0:00:00	8892025.00	R	V	RHMA	839723.00	8409151.00	trace	8.5x11sheet	603.22			AF
914.00	6/17/2010 0:00:00	8892036.00	1a	V	ACRU	550886.00	8409151.00	trace	8.5x11sheet	603.22			AF
915.00	6/17/2010 0:00:00	8892036.00	1b	V	HAVI	767883.00	8409151.00	trace	8.5x11sheet	603.22			AF
916.00	6/2/2010 0:00:00	8892036.00	3a	V	ACPE	1766679.00	8409151.00	trace	8.5x11sheet	603.22			AF
917.00	6/17/2010 0:00:00	8892036.00	3a	V	FAGR	383593.00	8409151.00	trace	8.5x11sheet	603.22			AF
918.00	6/2/2010 0:00:00	8892036.00	3b	V	HAVI	942193.00	8409151.00	trace	8.5x11sheet	603.22			AF
919.00	6/17/2010 0:00:00	8892036.00	3b	V	HAVI	635002.00	8409151.00	trace	8.5x11sheet	603.22			AF
920.00	6/17/2010 0:00:00	8892036.00	4b	V	HAVI	845606.00	8409151.00	trace	8.5x11sheet	603.22			AF
921.00	6/18/2011 0:00:00	8892036.00	A	V	RHMA	852205.00	8409151.00	trace	8.5x11sheet	603.22			AF
922.00	6/27/2011 0:00:00	8892036.00	A	V	RHMA	879774.00	8409151.00	trace	8.5x11sheet	603.22			AF
923.00	7/6/2011 0:00:00	8892036.00	A	V	RHMA	788646.00	8409151.00	trace	8.5x11sheet	603.22			AF
924.00	6/18/2011 0:00:00	8892036.00	B	V	HAVI	859969.00	8409151.00	trace	8.5x11sheet	603.22			AF
925.00	6/27/2011 0:00:00	8892036.00	B	V	HAVI	1170120.00	8409151.00	trace	8.5x11sheet	603.22			AF
926.00	7/6/2011 0:00:00	8892036.00	B	V	HAVI	873067.00	8409151.00	trace	8.5x11sheet	603.22			AF
927.00	6/27/2011 0:00:00	8892036.00	C	V	ACPE	1693319.00	8409151.00	trace	8.5x11sheet	603.22			AF
928.00	7/6/2011 0:00:00	8892036.00	C	V	RHMA	735889.00	8409151.00	trace	8.5x11sheet	603.22			AF
929.00	6/18/2011 0:00:00	8892036.00	D	V	ACPE	1796668.00	8409151.00	trace	8.5x11sheet	603.22			AF
930.00	6/27/2011 0:00:00	8892036.00	D	V	ACPE	1757170.00	8409151.00	trace	8.5x11sheet	603.22			AF
931.00	7/6/2011 0:00:00	8892036.00	D	V	ACPE	1815946.00	8409151.00	trace	8.5x11sheet	603.22			AF
932.00	6/18/2011 0:00:00	8892036.00	E	V	ACPE	1955955.00	8409151.00	trace	8.5x11sheet	603.22			AF
933.00	6/27/2011 0:00:00	8892036.00	E	V	ACPE	2618447.00	8409151.00	trace	8.5x11sheet	603.22			AF
934.00	7/6/2011 0:00:00	8892036.00	E	V	ACSA	603851.00	8409151.00	trace	8.5x11sheet	603.22			AF
935.00	6/18/2011 0:00:00	8892036.00	F	V	MAFR	2480551.00	8409151.00	trace	8.5x11sheet	603.22			AF
936.00	6/27/2011 0:00:00	8892036.00	F	V	MAFR	2770670.00	8409151.00	trace	8.5x11sheet	603.22			AF
937.00	7/6/2011 0:00:00	8892036.00	F	V	ACPE	1638251.00	8409151.00	trace	8.5x11sheet	603.22			AF
938.00	5/31/2011 0:00:00	8892036.00	G	V	CADE	1087303.00	8409151.00	trace	8.5x11sheet	603.22		*route number says 8896036, but that is not an option in database	AF
939.00	6/21/2011 0:00:00	8892036.00	G	V	RHMA	863380.00	8409151.00	trace	8.5x11sheet	603.22			AF
940.00	7/6/2011 0:00:00	8892036.00	G	V	CADE	867518.00	8409151.00	trace	8.5x11sheet	603.22			AF
941.00	5/31/2011 0:00:00	8892036.00	H	V	HAVI	596091.00	8409151.00	trace	8.5x11sheet	603.22		*route number says 889036, but that is not an option	AF
942.00	6/18/2011 0:00:00	8892036.00	H	V	RHMA	1090501.00	8409151.00	trace	8.5x11sheet	603.22			AF
943.00	6/27/2011 0:00:00	8892036.00	H	V	RHMA	1073819.00	8409151.00	trace	8.5x11sheet	603.22			AF
944.00	7/6/2011 0:00:00	8892036.00	H	V	HAVI	904420.00	8409151.00	trace	8.5x11sheet	603.22			AF
945.00	5/31/2011 0:00:00	8892036.00	I	V	RHMA	1224130.00	8409151.00	trace	8.5x11sheet	603.22			AF
946.00	6/18/2011 0:00:00	8892036.00	I	V	RHMA	825917.00	8409151.00	trace	8.5x11sheet	603.22			AF
947.00	6/27/2011 0:00:00	8892036.00	I	V	RHMA	1021596.00	8409151.00	trace	8.5x11sheet	603.22			AF
948.00	7/6/2011 0:00:00	8892036.00	I	V	RHMA	753270.00	8409151.00	trace	8.5x11sheet	603.22			AF
949.00	5/31/2011 0:00:00	8892036.00	J	V	RHMA	761847.00	8409151.00	trace	8.5x11sheet	603.22			AF
950.00	6/18/2011 0:00:00	8892036.00	J	V	RHMA	893356.00	8409151.00	trace	8.5x11sheet	603.22			AF
951.00	6/21/2011 0:00:00	8892036.00	J	V	RHMA	750555.00	8409151.00	trace	8.5x11sheet	603.22			AF
952.00	7/6/2011 0:00:00	8892036.00	J	V	HAVI	829162.00	8409151.00	trace	8.5x11sheet	603.22		J,K,P	AF
953.00	5/11/2011 0:00:00	8892036.00	K	V	RHMA	417070.00	8409151.00	trace	8.5x11sheet	603.22			AF
954.00	6/18/2011 0:00:00	8892036.00	K	V	HAVI	896422.00	8409151.00	trace	8.5x11sheet	603.22			AF
955.00	6/27/2011 0:00:00	8892036.00	K	V	HAVI	663648.00	8409151.00	trace	8.5x11sheet	603.22			AF
956.00	5/11/2011 0:00:00	8892036.00	L	V	ACPE	1718328.00	8409151.00	trace	8.5x11sheet	603.22			AF
957.00	6/18/2011 0:00:00	8892036.00	L	V	HAVI	1187956.00	8409151.00	trace	8.5x11sheet	603.22			AF
958.00	6/27/2011 0:00:00	8892036.00	L	V	ACPE	807228.00	8409151.00	trace	8.5x11sheet	603.22			AF
959.00	7/6/2011 0:00:00	8892036.00	L	V	ACPE	913574.00	8409151.00	trace	8.5x11sheet	603.22			AF
960.00	5/31/2011 0:00:00	8892036.00	M	V	RHMA	877370.00	8409151.00	trace	8.5x11sheet	603.22			AF
961.00	6/9/2011 0:00:00	8892036.00	M	V	HAVI	962525.00	8409151.00	trace	8.5x11sheet	603.22			AF
962.00	6/18/2011 0:00:00	8892036.00	M	V	RHMA	820740.00	8409151.00	trace	8.5x11sheet	603.22		M,C
M,C	AF
963.00	6/27/2011 0:00:00	8892036.00	M	V	RHMA	1343605.00	8409151.00	trace	8.5x11sheet	603.22			AF
964.00	7/6/2011 0:00:00	8892036.00	M	V	RHMA	867897.00	8409151.00	trace	8.5x11sheet	603.22			AF
965.00	5/31/2011 0:00:00	8892036.00	N	V	HAVI	741664.00	8409151.00	trace	8.5x11sheet	603.22			AF
966.00	6/9/2011 0:00:00	8892036.00	N	V	HAVI	734593.00	8409151.0967.00	6/18/2011 0:00:00	8892036.00	N	V	HAVI	741998.00	8409151.00	trace	8.5x11sheet	603.22			AF
968.00	6/27/2011 0:00:00	8892036.00	N	V	RHMA	891798.00	8409151.00	trace	8.5x11sheet	603.22			AF
969.00	7/6/2011 0:00:00	8892036.00	N	V	RHMA	729898.00	8409151.00	trace	8.5x11sheet	603.22			AF
970.00	5/31/2011 0:00:00	8892036.00	O	V	KALA	259124.00	8409151.00	trace	8.5x11sheet	603.22			AF
971.00	6/9/2011 0:00:00	8892036.00	O	V	KALA	298154.00	8409151.00	trace	8.5x11sheet	603.22			AF
972.00	6/18/2011 0:00:00	8892036.00	O	V	RHMA	909947.00	8409151.00	trace	8.5x11sheet	603.22			AF
973.00	6/27/2011 0:00:00	8892036.00	O	V	HAVI	717485.00	8409151.00	trace	8.5x11sheet	603.22			AF
974.00	7/6/2011 0:00:00	8892036.00	O	V	RHMA	1105102.00	8409151.00	trace	8.5x11sheet	603.22			AF
975.00	5/31/2011 0:00:00	8892036.00	P	V	HAVI	1069155.00	8409151.00	trace	8.5x11sheet	603.22			AF
976.00	6/9/2011 0:00:00	8892036.00	P	V	HAVI	788973.00	8409151.00	trace	8.5x11sheet	603.22			AF
977.00	6/18/2011 0:00:00	8892036.00	P	V	ACPE	1274185.00	8409151.00	trace	8.5x11sheet	603.22		P,R	AF
978.00	6/9/2011 0:00:00	8892036.00	Q	V	CADE	1191279.00	8409151.00	trace	8.5x11sheet	603.22			AF
979.00	6/18/2011 0:00:00	8892036.00	Q	V	HAVI	553189.00	8409151.00	trace	8.5x11sheet	603.22			AF
980.00	6/27/2011 0:00:00	8892036.00	Q	V	HAVI	570904.00	8409151.00	trace	8.5x11sheet	603.22			AF
981.00	7/6/2011 0:00:00	8892036.00	Q	V	HAVI	578848.00	8409151.00	trace	8.5x11sheet	603.22			AF
982.00	6/9/2011 0:00:00	8892036.00	R	V	HAVI	1005059.00	8409151.00	trace	8.5x11sheet	603.22			AF
983.00	6/27/2011 0:00:00	8892036.00	R	V	ACPE	1518270.00	8409151.00	trace	8.5x11sheet	603.22			AF
984.00	7/6/2011 0:00:00	8892036.00	R	V	ACPE	1577707.00	8409151.00	trace	8.5x11sheet	603.22			AF
985.00	6/27/2011 0:00:00	8892036.00		V	RHMA	717125.00	8409151.00	trace	8.5x11sheet	603.22	999	*station looks like P or Q	AF
986.00	6/25/2010 0:00:00	8892112.00	1a	V	ACPE	1909287.00	8409151.00	trace	8.5x11sheet	603.22			AO
987.00	6/25/2010 0:00:00	8892112.00	1a	V	ACPE	1985433.00	8409151.00	trace	8.5x11sheet	603.22			AF
988.00	6/25/2010 0:00:00	8892112.00	1b	V	HAVI	726498.00	8409151.00	trace	8.5x11sheet	603.22			AO
989.00	6/25/2010 0:00:00	8892112.00	1b	V	HAVI	764312.00	8409151.00	trace	8.5x11sheet	603.22			AF
990.00	6/25/2010 0:00:00	8892112.00	2a	V	ACPE	1993276.00	8409151.00	trace	8.5x11sheet	603.22			AF
991.00	6/25/2010 0:00:00	8892112.00	2b	V	BELE	339280.00	8409151.00	trace	8.5x11sheet	603.22			AF
992.00	6/25/2010 0:00:00	8892112.00	4a	V	BELE	319675.00	8409151.00	trace	8.5x11sheet	603.22			AF
993.00	6/25/2010 0:00:00	8892112.00	4b	V	KALA	172691.00	8409151.00	trace	8.5x11sheet	603.22			AF
994.00	6/25/2010 0:00:00	8892112.00	4b	V	KALA	172605.00	8409151.00	trace	8.5x11sheet	603.22			AF
995.00	6/20/2010 0:00:00	8892130.00	1a	V	HAVI	585777.00	8409151.00	trace	8.5x11sheet	603.22			AF
996.00	6/29/2010 0:00:00	8892130.00	1a	V	HAVI	785603.00	8409151.00	trace	8.5x11sheet	603.22			AF
997.00	6/20/2010 0:00:00	8892130.00	1b	V	HAVI	862026.00	8409151.00	trace	8.5x11sheet	603.22			AF
998.00	6/29/2010 0:00:00	8892130.00	1b	V	HAVI	544342.00	8409151.00	trace	8.5x11sheet	603.22			AF
999.00	6/20/2010 0:00:00	8892130.00	2a	V	KALA	298096.00	8409151.00	trace	8.5x11sheet	603.22			AF
1000.00	6/20/2010 0:00:00	8892130.00	2a	V	KALA	309251.00	8409151.00	trace	8.5x11sheet	603.22			AF
1001.00	6/20/2010 0:00:00	8892130.00	2a	V	KALA	291482.00	8409151.00	trace	8.5x11sheet	603.22			AF
1002.00	6/20/2010 0:00:00	8892130.00	2a	V	KALA	309576.00	8409151.00	trace	8.5x11sheet	603.22			AF
1003.00	6/29/2010 0:00:00	8892130.00	2a	V	HAVI	834045.00	8409151.00	trace	8.5x11sheet	603.22			AF
1004.00	6/29/2010 0:00:00	8892130.00	2a	V	HAVI	848407.00	8409151.00	trace	8.5x11sheet	603.22			AF
1005.00	6/20/2010 0:00:00	8892130.00	2b	V	HAVI	763383.00	8409151.00	trace	8.5x11sheet	603.22			AF
1006.00	6/20/2010 0:00:00	8892130.00	2b	V	HAVI	764004.00	8409151.00	trace	8.5x11sheet	603.22			AF
1007.00	6/20/2010 0:00:00	8892130.00	2b	V	HAVI	761736.00	8409151.00	trace	8.5x11sheet	603.22			AF
1008.00	6/20/2010 0:00:00	8892130.00	2b	V	HAVI	761013.00	8409151.00	trace	8.5x11sheet	603.22			AF
1009.00	6/20/2010 0:00:00	8892130.00	2b	V	HAVI	775562.00	8409151.00	trace	8.5x11sheet	603.22			AF
1010.00	6/29/2010 0:00:00	8892130.00	2b	V	BELE	423217.00	8409151.00	trace	8.5x11sheet	603.22			AF
1011.00	6/29/2010 0:00:00	8892130.00	2b	V	BELE	425940.00	8409151.00	trace	8.5x11sheet	603.22			AF
1012.00	6/20/2010 0:00:00	8892130.00	3a	V	ACPE	1637435.00	8409151.00	trace	8.5x11sheet	603.22			AF
1013.00	6/20/2010 0:00:00	8892130.00	3a	V	ACPE	1630555.00	8409151.00	trace	8.5x11sheet	603.22			AF
1014.00	6/20/2010 0:00:00	8892130.00	3a	V	ACPE	1643097.00	8409151.00	trace	8.5x11sheet	603.22			AF
1015.00	6/29/2010 0:00:00	8892130.00	3a	V	HAVI	674396.00	8409151.00	trace	8.5x11sheet	603.22			AF
1016.00	6/29/2010 0:00:00	8892130.00	3a	V	HAVI	674449.00	8409151.00	trace	8.5x11sheet	603.22			AF
1017.00	6/20/2010 0:00:00	8892130.00	3b	V	HAVI	806904.00	8409151.00	trace	8.5x11sheet	603.22			AF
1018.00	6/20/2010 0:00:00	8892130.00	3b	V	HAVI	825780.00	8409151.00	trace	8.5x11sheet	603.22			AF
1019.00	6/29/2010 0:00:00	8892130.00	3b	V	HAVI	748328.00	8409151.00	trace	8.5x11sheet	603.22			AF
1020.00	6/29/2010 0:00:00	8892130.00	3b	V	HAVI	763911.00	8409151.00	trace	8.5x11sheet	603.22			AF
1021.00	6/29/2010 0:00:00	8892130.00	3b	V	HAVI	794030.00	8409151.00	trace	8.5x11sheet	603.22			AF
1022.00	6/20/2010 0:00:00	8892130.00	4a	V	HAVI	819268.00	8409151.00	trace	8.5x11sheet	603.22			AF
1023.00	6/29/2010 0:00:00	8892130.00	4a	V	HAVI	1052602.00	8409151.00	trace	8.5x11sheet	603.22			AF
1024.00	6/20/2010 0:00:00	8892130.00	4b	V	ACPE	1666569.00	8409151.00	trace	8.5x11sheet	603.22			AF
1025.00	6/29/2010 0:00:00	8892130.00	4b	V	HAVI	797226.00	8409151.00	trace	8.5x11sheet	603.22			AF
1026.00	6/29/2010 0:00:00	8892130.00	4b	V	HAVI	796983.00	8409151.00	trace	8.5x11sheet	603.22			AF
1027.00	6/21/2010 0:00:00	8892217.00	1a	V	ACPE	1530116.00	8409151.00	trace	8.5x11sheet	603.22			AF
1028.00	6/21/2010 0:00:00	8892217.00	1a	V	ACPE	1562407.00	8409151.00	trace	8.5x11sheet	603.22			AF
1029.00	6/21/2010 0:00:00	8892217.00	1b	V	ULSP	455633.00	8409151.00	trace	8.5x11sheet	603.22			AF
1030.00	6/21/2010 0:00:00	8892217.00	1b	V	ULSP	459647.00	8409151.00	trace	8.5x11sheet	603.22			AF
1031.00	6/21/2010 0:00:00	8892217.00	1b	V	ULSP	459277.00	8409151.00	trace	8.5x11sheet	603.22			AF
1032.00	6/21/2010 0:00:00	8892217.00	1b	V	ULSP	462401.00	8409151.00	trace	8.5x11sheet	603.22			AF
1033.00	6/21/2010 0:00:00	8892217.00	1b	V	ULSP	459721.00	8409151.00	trace	8.5x11sheet	603.22			AF
1034.00	6/21/2010 0:00:00	8892217.00	1b	V	ULSP	444181.00	8409151.00	trace	8.5x11sheet	603.22			AF
1035.00	6/21/2010 0:00:00	8892217.00	2a	V	ACPE	1539015.00	8409151.00	trace	8.5x11sheet	603.22			AF
1036.00	6/21/2010 0:00:00	8892217.00	2a	V	ACPE	1549598.00	8409151.00	trace	8.5x11sheet	603.22			AF
1037.00	6/21/2010 0:00:00	8892217.00	2a	V	ACPE	1539721.00	8409151.00	trace	8.5x11sheet	603.22			AF
1038.00	6/21/2010 0:00:00	8892217.00	2a	V	ACPE	1545163.00	8409151.00	trace	8.5x11sheet	603.22			AF
1039.00	6/21/2010 0:00:00	8892217.00	2a	V	ACPE	1546101.00	8409151.00	trace	8.5x11sheet	603.22			AF
1040.00	6/21/2010 0:00:00	8892217.00	2b	V	LITU	1732513.00	8409151.00	trace	8.5x11sheet	603.22			AF
1041.00	6/21/2010 0:00:00	8892217.00	2b	V	LITU	1770645.00	8409151.00	trace	8.5x11sheet	603.22			AF
1042.00	6/21/2010 0:00:00	8892217.00	2b	V	LITU	1740828.00	8409151.00	trace	8.5x11sheet	603.22			AF
1043.00	6/21/2010 0:00:00	8892217.00	2b	V	LITU	1722029.00	8409151.00	trace	8.5x11sheet	603.22			AF
1044.00	6/21/2010 0:00:00	8892217.00	2b	V	LITU	1771226.00	8409151.00	trace	8.5x11sheet	603.22			AF
1045.00	6/21/2010 0:00:00	8892217.00	3a	V	TIAM	1019397.00	8409151.00	trace	8.5x11sheet	603.22			AF
1046.00	6/21/2010 0:00:00	8892217.00	3a	V	TIAM	1029843.00	8409151.00	trace	8.5x11sheet	603.22			AF
1047.00	6/21/2010 0:00:00	8892217.00	3a	V	TIAM	1023561.00	8409151.00	trace	8.5x11sheet	603.22			AF
1048.00	6/21/2010 0:00:00	8892217.00	3a	V	TIAM	1030585.00	8409151.00	trace	8.5x11sheet	603.22			AF
1049.00	6/21/2010 0:00:00	8892217.00	3a	V	TIAM	1022906.00	8409151.00	trace	8.5x11sheet	603.22			AF
1050.00	6/21/2010 0:00:00	8892217.00	3a	V	TIAM	1038229.00	8409151.00	trace	8.5x11sheet	603.22			AF
1051.00	6/21/2010 0:00:00	8892217.00	3b	V	ACSA	727969.00	8409151.00	trace	8.5x11sheet	603.22			AF
1052.00	6/21/2010 0:00:00	8892217.00	3b	V	ACSA	712361.00	8409151.00	trace	8.5x11sheet	603.22			AF
